Filename,Output Written,Time Taken for Disambiguation,Compilable
2199604.java,True,1.5185940265655518,True
10689659.java,True,1.115624189376831,True
22080747.java,True,1.4164628982543945,True
12626920.java,True,0.915424108505249,True
15568623.java,True,1.2661628723144531,True
20724937.java,True,1.0658018589019775,True
431295.java,True,2.574143648147583,True
6242999.java,True,1.716855764389038,True
21999120.java,True,1.0656588077545166,True
14640597.java,True,1.1158959865570068,True
2012592.java,True,1.566612958908081,True
15410299.java,True,1.6183927059173584,True
477320.java,True,1.2659273147583008,True
3201728.java,True,1.967334508895874,True
19322910.java,True,1.1161773204803467,True
20654105.java,True,1.0156810283660889,True
562437.java,True,1.9673357009887695,True
16098010.java,True,0.9655375480651855,True
15453832.java,True,1.5665555000305176,True
10824317.java,True,0.9657118320465088,True
11103539.java,True,0.9153728485107422,True
17452177.java,True,1.922935962677002,True
12454178.java,True,1.3160359859466553,True
18708933.java,True,1.0156536102294922,True
16762677.java,True,1.1159863471984863,True
14106232.java,True,1.1182823181152344,True
16975480.java,True,2.4182050228118896,True
40044.java,True,2.4191272258758545,True
14007786.java,True,1.917227029800415,True
15588201.java,True,1.0657033920288086,True
7047049.java,True,2.067613363265991,True
14157964.java,True,1.316277027130127,True
20789900.java,True,1.165982961654663,True
3046300.java,True,1.1157200336456299,True
16545678.java,True,1.166405439376831,True
614390.java,True,2.4695017337799072,True
18973298.java,True,1.065572738647461,True
12829112.java,True,1.1658992767333984,True
19718986.java,True,1.1158123016357422,True
18456843.java,True,1.0155634880065918,True
5621039.java,True,1.0657284259796143,True
13017908.java,True,1.8194005489349365,True
22268799.java,True,1.1658356189727783,True
5321947.java,True,1.6667795181274414,True
2941028.java,True,1.166085958480835,True
1508164.java,True,1.6165785789489746,True
6096495.java,True,1.466454267501831,True
7044675.java,True,2.468623399734497,True
21648497.java,True,1.2160134315490723,True
10084530.java,True,1.2660491466522217,True
21980807.java,True,1.867307424545288,True
9355156.java,True,1.0156080722808838,True
9835797.java,True,1.4163811206817627,True
19322905.java,True,1.2159810066223145,True
16721518.java,True,1.616720199584961,True
810342.java,True,1.8671064376831055,True
3211242.java,True,1.8672688007354736,True
21923044.java,True,2.0175089836120605,True
2113444.java,True,1.0658137798309326,True
3525047.java,True,1.4663500785827637,True
16822378.java,True,1.3160712718963623,True
8086217.java,True,1.11576509475708,True
19685311.java,True,1.01582670211792,True
2234704.java,True,1.2159688472747803,True
901348.java,True,1.7168200016021729,True
10288282.java,True,0.9655001163482666,True
10177661.java,True,1.316049337387085,True
16593572.java,True,1.0656142234802246,True
390386.java,True,0.9652743339538574,True
14650355.java,True,2.0678632259368896,True
13383602.java,True,1.6667523384094238,True
16603670.java,True,1.2160921096801758,True
16865047.java,True,1.1159560680389404,True
13541067.java,True,1.3664627075195312,True
1293656.java,True,1.6167914867401123,True
11986970.java,True,1.0658564567565918,True
11370967.java,True,0.965632438659668,True
3533703.java,True,0.9155087471008301,True
8489742.java,True,0.9154016971588135,True
22998998.java,True,1.065852403640747,True
8969949.java,True,1.2662312984466553,True
18868986.java,True,1.5170063972473145,True
11066054.java,True,1.0657923221588135,True
2033320.java,True,0.9157383441925049,True
5553144.java,True,0.96549391746521,True
19576368.java,True,1.5192430019378662,True
22221713.java,True,1.015746831893921,True
7990229.java,True,0.9657003879547119,True
9096319.java,True,1.5665199756622314,True
14667674.java,True,1.06569504737854,True
3809087.java,True,1.416368007659912,True
8924519.java,True,1.2660837173461914,True
21395184.java,True,1.3664250373840332,True
22358005.java,True,1.115863561630249,True
12739584.java,True,5.373310804367065,True
3822426.java,True,1.2659971714019775,True
14231450.java,True,1.816894769668579,True
3459107.java,True,1.0154550075531006,True
15113543.java,True,1.2157094478607178,True
17136338.java,True,1.5164117813110352,True
1293659.java,True,1.1667506694793701,True
8087001.java,True,1.416308879852295,True
5826730.java,True,1.4661965370178223,True
23677131.java,True,0.9155454635620117,True
12682066.java,True,1.0657639503479004,True
55568.java,True,1.3163120746612549,True
22095678.java,True,1.2660722732543945,True
482757.java,True,7.378204107284546,True
17212288.java,True,0.9656457901000977,True
5770148.java,True,1.6667506694793701,True
6273111.java,True,1.416602373123169,True
19687729.java,True,1.567734956741333,True
1913136.java,True,1.015692949295044,True
16410666.java,True,1.1156253814697266,True
9024096.java,True,1.2161033153533936,True
3731077.java,True,1.1658320426940918,True
14533184.java,True,1.1660935878753662,True
698010.java,True,3.2695724964141846,True
2240926.java,True,1.2660140991210938,True
17261985.java,True,1.9172980785369873,True
21044331.java,True,1.2159879207611084,True
3153908.java,True,1.266120195388794,True
2530584.java,True,1.1660254001617432,True
11717079.java,True,1.0671262741088867,True
6457199.java,True,1.4665062427520752,True
20826358.java,True,1.6165976524353027,True
3667135.java,True,1.0156128406524658,True
12274679.java,True,1.216094732284546,True
534739.java,True,2.51853609085083,True
7869789.java,True,1.265984058380127,True
9929396.java,True,1.4163038730621338,True
3462669.java,True,1.1661159992218018,True
9983757.java,True,1.2660319805145264,True
23294396.java,True,1.3161389827728271,True
9872510.java,True,1.2670719623565674,True
13329811.java,True,1.2658812999725342,True
6245929.java,True,1.165909767150879,True
14959920.java,True,1.2660949230194092,True
2009072.java,True,1.0655381679534912,True
8766831.java,True,1.1159894466400146,True
16700020.java,True,1.1157677173614502,True
2046165.java,True,1.7167644500732422,True
8181418.java,True,1.2659964561462402,True
358893.java,True,1.6167538166046143,True
1038900.java,True,1.1159229278564453,True
10318446.java,True,1.0656788349151611,True
7327832.java,True,1.8671636581420898,True
23677144.java,True,0.6649987697601318,True
9746855.java,True,1.0155048370361328,True
17037028.java,True,1.3161592483520508,True
6226250.java,True,1.5666289329528809,True
1799460.java,True,1.0158631801605225,True
12089424.java,True,1.065788984298706,True
10933932.java,True,2.0683882236480713,True
22057083.java,True,1.4162886142730713,True
11394767.java,True,1.2661488056182861,True
11929030.java,True,1.7672533988952637,True
15383485.java,True,2.5699121952056885,True
636262.java,True,2.719911813735962,True
5933082.java,True,1.4666147232055664,True
2058785.java,True,1.1157665252685547,True
14395189.java,True,2.5684618949890137,True
20777139.java,True,1.265958309173584,True
3597316.java,True,1.116387128829956,True
8068393.java,True,1.2159671783447266,True
3734994.java,True,1.2159147262573242,True
7635628.java,True,0.6650218963623047,True
13600574.java,True,2.175161600112915,True
21664407.java,True,1.1158230304718018,True
850680.java,True,2.368300199508667,True
10671994.java,True,1.1157445907592773,True
18451704.java,True,1.1157867908477783,True
3342342.java,True,1.2660446166992188,True
1102936.java,True,1.416468620300293,True
21027584.java,True,1.216066837310791,True
6031248.java,True,1.2674684524536133,True
18516388.java,True,1.266063928604126,True
19295736.java,True,1.4163241386413574,True
3370624.java,True,0.915442943572998,True
19500285.java,True,1.2159605026245117,True
8297825.java,True,2.118612766265869,True
10499553.java,True,1.1657915115356445,True
594052.java,True,2.2179319858551025,True
15971794.java,True,1.5167193412780762,True
4204663.java,True,1.3663454055786133,True
4213253.java,True,1.2660987377166748,True
10385815.java,True,1.0157582759857178,True
4636728.java,True,1.266007661819458,True
11419428.java,True,1.316072940826416,True
10754938.java,True,1.7169861793518066,True
23619612.java,True,0.8655014038085938,True
23029916.java,True,1.368079423904419,True
116038.java,True,2.4181110858917236,True
10829636.java,True,1.3163094520568848,True
15510198.java,True,0.9671621322631836,True
832329.java,True,2.468292713165283,True
5621040.java,True,1.115889310836792,True
11130567.java,True,1.669614553451538,True
20691789.java,True,1.015627145767212,True
8403573.java,True,1.1157732009887695,True
21609544.java,True,1.4161956310272217,True
8250359.java,True,1.6167914867401123,True
3542937.java,True,1.316154956817627,True
169201.java,True,1.9175312519073486,True
21907869.java,True,1.0156738758087158,True
22135738.java,True,0.7150802612304688,True
1446728.java,True,1.4164690971374512,True
6697724.java,True,1.7671563625335693,True
2737487.java,True,1.0162336826324463,True
17553389.java,True,1.416290521621704,True
6568286.java,True,1.1158888339996338,True
8661929.java,True,1.1156504154205322,True
20080195.java,True,1.06549072265625,True
11918338.java,True,1.265932559967041,True
12728035.java,True,1.0169193744659424,True
17415423.java,True,0.9654176235198975,True
19203250.java,True,1.2161171436309814,True
15503077.java,True,3.8706135749816895,True
668660.java,True,2.4191477298736572,True
10288424.java,True,1.2158770561218262,True
3210076.java,True,1.3662798404693604,True
2890655.java,True,1.266127347946167,True
11078985.java,True,1.9171843528747559,True
1677876.java,True,1.516467571258545,True
1858117.java,True,1.0157420635223389,True
3086853.java,False,TIMEOUT,False
21907871.java,True,1.2684216499328613,True
7099534.java,True,1.716925859451294,True
346058.java,True,2.519946813583374,True
2056082.java,True,1.115882158279419,True
14650352.java,True,1.0657293796539307,True
22135199.java,True,1.6669197082519531,True
11751791.java,True,1.3160643577575684,True
18385066.java,True,1.6669807434082031,True
6939073.java,True,1.5684566497802734,True
19826765.java,True,1.3664124011993408,True
4381116.java,True,1.3662729263305664,True
1944560.java,True,1.015592336654663,True
10584421.java,True,1.4668209552764893,True
2107034.java,True,0.9654872417449951,True
17467777.java,True,0.9155840873718262,True
9924414.java,True,1.216177225112915,True
17470307.java,True,2.117723226547241,True
13365065.java,True,1.8669703006744385,True
16307790.java,True,1.2670726776123047,True
10384705.java,True,1.0156826972961426,True
2903590.java,True,1.1159389019012451,True
6871526.java,True,1.8172476291656494,True
14497172.java,True,1.31612229347229,True
15946011.java,True,1.1158099174499512,True
2059352.java,True,1.065675973892212,True
15301724.java,True,1.5164365768432617,True
7490069.java,True,1.4663505554199219,True
15712380.java,True,1.4162206649780273,True
17083702.java,True,1.9675953388214111,True
23088983.java,True,1.46746826171875,True
10391639.java,True,1.1157395839691162,True
1706023.java,True,1.1157417297363281,True
8931241.java,True,2.418174982070923,True
2834524.java,True,2.4182846546173096,True
4932279.java,True,1.516669511795044,True
1406925.java,True,1.9172236919403076,True
9492898.java,True,1.666719913482666,True
324677.java,True,1.6166129112243652,True
4407823.java,True,1.4161972999572754,True
15634388.java,True,1.1661796569824219,True
2930278.java,True,1.3661680221557617,True
17029388.java,True,1.166018009185791,True
22281203.java,True,1.1660432815551758,True
12626918.java,True,0.9655113220214844,True
23130941.java,True,1.0657768249511719,True
16206550.java,True,1.5164260864257812,True
9689565.java,True,1.8170251846313477,True
7292917.java,True,1.6175506114959717,True
18144642.java,True,1.5667505264282227,True
23535752.java,True,1.3161404132843018,True
2190568.java,True,1.0155360698699951,True
13868519.java,True,1.5163369178771973,True
16598485.java,True,1.0155746936798096,True
3753583.java,True,1.4176549911499023,True
11075914.java,True,0.9154298305511475,True
19875183.java,True,1.1658906936645508,True
22070420.java,True,1.4163286685943604,True
22382481.java,True,2.568652868270874,True
14883984.java,True,1.115973711013794,True
16182758.java,True,2.020131826400757,True
8587767.java,True,1.4216639995574951,True
10494402.java,True,1.7669343948364258,True
350482.java,True,2.0184438228607178,True
12393199.java,True,1.3160696029663086,True
22411381.java,True,1.76700758934021,True
5244019.java,True,1.3661706447601318,True
16687411.java,True,1.6168522834777832,True
556271.java,True,2.4180803298950195,True
5132884.java,True,1.165773868560791,True
14417449.java,True,1.6167511940002441,True
16588230.java,True,1.56901216506958,True
16804988.java,True,1.6666569709777832,True
11044947.java,True,1.1659162044525146,True
339301.java,True,2.6686298847198486,True
13048961.java,True,1.0658047199249268,True
8725960.java,True,1.4165494441986084,True
10270175.java,True,1.0159718990325928,True
10891166.java,True,1.0155665874481201,True
21326425.java,True,2.370144844055176,True
16733950.java,True,1.1156272888183594,True
9801258.java,True,1.3161475658416748,True
23087434.java,True,2.1175856590270996,True
18504192.java,True,1.0156211853027344,True
14742330.java,True,1.6675424575805664,True
20383360.java,True,0.9153954982757568,True
6190168.java,True,1.0156328678131104,True
16105484.java,True,1.266078233718872,True
8064604.java,True,3.9724647998809814,True
16116214.java,True,1.1658210754394531,True
10264652.java,True,2.0674781799316406,True
4895903.java,True,1.9173645973205566,True
22991277.java,True,1.416370153427124,True
6980854.java,True,1.2185606956481934,True
12067823.java,True,2.367943286895752,True
12593872.java,True,1.6166925430297852,True
9398635.java,True,1.566528558731079,True
17817568.java,True,3.471263885498047,True
2467221.java,True,1.1157264709472656,True
3473219.java,True,1.2158987522125244,True
11879780.java,True,0.9656972885131836,True
20169227.java,True,2.1678714752197266,True
17119760.java,True,1.015712022781372,True
9096318.java,True,1.5164530277252197,True
7276377.java,True,1.2159130573272705,True
839266.java,True,1.316253900527954,True
14164924.java,True,1.1157410144805908,True
14878300.java,True,1.1158185005187988,True
20023016.java,True,1.065786361694336,True
16725803.java,True,1.6670222282409668,True
19549579.java,True,1.8170766830444336,True
8969940.java,True,1.0158226490020752,True
6310593.java,True,1.6176426410675049,True
5436973.java,True,1.7711207866668701,True
12883277.java,True,1.7173638343811035,True
17425238.java,True,1.0156726837158203,True
4697215.java,True,1.5665905475616455,True
17141933.java,True,2.919184446334839,True
9113394.java,True,1.1660997867584229,True
18570190.java,True,2.318861961364746,True
6814632.java,True,1.1659283638000488,True
20547900.java,True,1.3162260055541992,True
11645260.java,True,1.8171939849853516,True
1760350.java,True,1.5665662288665771,True
3109016.java,True,1.4665133953094482,True
12579075.java,True,1.3162078857421875,True
338138.java,True,1.817094087600708,True
7954779.java,True,1.466318130493164,True
3058818.java,True,1.31746244430542,True
16378626.java,True,1.0155296325683594,True
20826357.java,True,1.7168219089508057,True
3108499.java,True,1.0656154155731201,True
18519248.java,True,1.5665562152862549,True
1787391.java,True,1.5166358947753906,True
12264241.java,True,1.4666836261749268,True
18991846.java,True,1.0656626224517822,True
9347451.java,True,1.4165513515472412,True
13680335.java,True,1.065676212310791,True
20059828.java,True,4.371741533279419,True
13490964.java,True,1.265932559967041,True
16583451.java,True,1.1657178401947021,True
22771106.java,True,1.3662729263305664,True
3445364.java,True,1.4162013530731201,True
4491957.java,True,1.1168949604034424,True
15373370.java,True,2.1176774501800537,True
1551466.java,True,1.2659780979156494,True
2503193.java,True,1.1658856868743896,True
7464991.java,True,1.0657479763031006,True
488614.java,True,1.7670612335205078,True
21139907.java,True,1.2660491466522217,True
7089854.java,True,1.516758680343628,True
4130551.java,True,0.8653912544250488,True
1989227.java,True,1.7168447971343994,True
22670950.java,True,0.9154789447784424,True
12690725.java,True,1.1158523559570312,True
4961136.java,True,1.6167500019073486,True
20334880.java,True,1.5166833400726318,True
783717.java,True,1.0658774375915527,True
3008655.java,True,1.0656328201293945,True
4048013.java,True,1.1158640384674072,True
3667136.java,True,1.2659056186676025,True
11689375.java,True,1.917175054550171,True
9195362.java,True,1.066901683807373,True
4542694.java,True,1.0658409595489502,True
22224116.java,True,1.3661694526672363,True
23677111.java,True,1.0657496452331543,True
760116.java,True,1.5666391849517822,True
3109682.java,True,1.0656459331512451,True
17804386.java,True,1.266230821609497,True
9077865.java,True,2.969345808029175,True
7468819.java,True,1.6167147159576416,True
19738435.java,True,1.1158802509307861,True
1477578.java,True,1.0658667087554932,True
16778.java,True,1.516585350036621,True
5876813.java,True,1.0156948566436768,True
383058.java,True,1.2660026550292969,True
17583188.java,True,1.4664478302001953,True
386316.java,True,1.1163899898529053,True
16495170.java,True,1.4664802551269531,True
9240872.java,True,1.0155580043792725,True
6271502.java,True,0.9154813289642334,True
23618963.java,True,1.1162512302398682,True
10524166.java,True,1.1158640384674072,True
10463583.java,True,1.0655875205993652,True
1824914.java,True,1.0655694007873535,True
5048822.java,True,1.4663739204406738,True
14464131.java,True,1.0156738758087158,True
16654538.java,True,1.6669402122497559,True
19292394.java,True,1.1157269477844238,True
20077101.java,True,2.1191799640655518,True
10395759.java,True,1.4169883728027344,True
9186582.java,True,1.6168866157531738,True
22855019.java,True,1.06569504737854,True
1544996.java,True,1.0155808925628662,True
3584277.java,True,1.065617561340332,True
20094305.java,True,1.467203140258789,True
9782242.java,True,2.067500591278076,True
10058360.java,True,1.5165953636169434,True
21817955.java,True,1.516420602798462,True
12909291.java,True,1.1159100532531738,True
2238218.java,True,1.2660315036773682,True
20019830.java,True,1.0661742687225342,True
13997019.java,True,1.3663549423217773,True
12706520.java,True,1.3162150382995605,True
8693874.java,True,1.3160631656646729,True
10628604.java,True,1.2659800052642822,True
22223563.java,True,1.4663550853729248,True
2687277.java,True,1.165684700012207,True
1332258.java,True,1.0154991149902344,True
21792245.java,True,1.416386604309082,True
11907560.java,True,1.566748857498169,True
4642794.java,True,3.821434497833252,True
11183087.java,True,1.8171296119689941,True
8868058.java,True,1.5666890144348145,True
8359774.java,True,0.865236759185791,True
21538619.java,True,1.2659916877746582,True
814473.java,True,2.1174378395080566,True
3026765.java,True,1.4664192199707031,True
8539546.java,True,1.0156219005584717,True
18570193.java,True,2.668982982635498,True
19394412.java,True,1.4664437770843506,True
9880330.java,True,1.0656859874725342,True
17156131.java,True,0.915412187576294,True
1577152.java,True,1.3662874698638916,True
8400605.java,True,1.6668198108673096,True
22991420.java,True,1.2178959846496582,True
22613399.java,True,1.1159539222717285,True
12879117.java,True,1.4163594245910645,True
3803030.java,True,1.31620192527771,True
22560224.java,True,1.7673437595367432,True
19645662.java,True,1.1658315658569336,True
16803474.java,True,0.9154541492462158,True
23677135.java,True,0.7150745391845703,True
11993046.java,True,1.116006851196289,True
3978284.java,True,1.1659302711486816,True
18611368.java,True,1.1158199310302734,True
10176678.java,True,1.2157707214355469,True
3631989.java,True,1.0156853199005127,True
17258629.java,True,0.9662699699401855,True
15964688.java,True,1.7677536010742188,True
1434799.java,True,1.2661733627319336,True
2807585.java,True,1.1656277179718018,True
21368982.java,True,1.1157896518707275,True
616102.java,True,1.0155086517333984,True
20559733.java,True,1.4162952899932861,True
18578541.java,True,1.1157217025756836,True
19693671.java,True,1.3664369583129883,True
20696808.java,True,1.6669037342071533,True
14058237.java,True,1.1660337448120117,True
7726775.java,True,1.0156192779541016,True
1725724.java,True,0.9656541347503662,True
12721184.java,True,1.1158578395843506,True
22289763.java,True,1.0670156478881836,True
13816650.java,True,1.8670365810394287,True
10294554.java,True,0.9655280113220215,True
3488296.java,True,1.0657739639282227,True
13368521.java,True,0.9154694080352783,True
8164056.java,True,1.366295337677002,True
1691633.java,True,1.3163409233093262,True
12506616.java,True,0.9655036926269531,True
12524506.java,True,1.0658414363861084,True
20924119.java,True,1.1156337261199951,True
8801744.java,True,1.1159179210662842,True
14419083.java,True,1.5164823532104492,True
16208627.java,True,1.9673094749450684,True
567313.java,True,2.3682174682617188,True
144769.java,True,1.4163661003112793,True
21995302.java,True,1.0657811164855957,True
1849189.java,True,1.215942621231079,True
18238468.java,True,1.2159340381622314,True
20869815.java,True,1.1659653186798096,True
15810440.java,True,1.4663007259368896,True
17630905.java,True,0.715038537979126,True
7793684.java,True,1.1658151149749756,True
14915965.java,True,2.268014430999756,True
22271237.java,True,1.1659765243530273,True
12718571.java,True,1.1660919189453125,True
1958876.java,True,0.9153847694396973,True
4149290.java,True,1.1659786701202393,True
4620648.java,True,1.817096471786499,True
79355.java,True,2.4682395458221436,True
2852141.java,True,1.1157505512237549,True
6312931.java,True,1.4162342548370361,True
9296325.java,True,1.2169203758239746,True
9319440.java,True,1.567570447921753,True
12876684.java,True,1.3661301136016846,True
16924659.java,True,1.0158095359802246,True
7380658.java,True,1.067237377166748,True
22919520.java,True,1.0654289722442627,True
4645936.java,True,1.9170787334442139,True
22634542.java,True,1.5166940689086914,True
18065573.java,True,1.6169829368591309,True
14752945.java,True,1.265984058380127,True
9257486.java,True,1.2661287784576416,True
11277510.java,True,1.0156562328338623,True
18773782.java,True,2.5183823108673096,True
14129929.java,True,1.1659643650054932,True
18288470.java,True,1.5180025100708008,True
16458721.java,True,1.0156567096710205,True
20019847.java,True,1.0156192779541016,True
8546232.java,True,1.41648530960083,True
3993124.java,True,1.266148328781128,True
1363.java,True,0.7150661945343018,True
13843203.java,True,1.3664228916168213,True
19322944.java,True,1.0155766010284424,True
3126811.java,True,1.0657637119293213,True
21253562.java,True,1.0156900882720947,True
18730318.java,True,1.5165863037109375,True
19322939.java,True,1.1159625053405762,True
3109015.java,True,1.5167722702026367,True
8227164.java,True,0.7158713340759277,True
7655020.java,True,1.5164539813995361,True
17996547.java,True,1.1159090995788574,True
17538992.java,True,1.015686273574829,True
22054404.java,True,1.5165646076202393,True
17050025.java,True,1.2160356044769287,True
5195056.java,True,1.1158645153045654,True
7791429.java,True,2.217864513397217,True
11066056.java,True,1.115572452545166,True
17068090.java,True,1.316138505935669,True
18054947.java,True,1.6166846752166748,True
20369681.java,True,1.2660858631134033,True
7466372.java,True,1.0160443782806396,True
18954577.java,True,2.218935489654541,True
14823836.java,True,1.9672985076904297,True
3024985.java,True,0.9153740406036377,True
23576511.java,True,1.0656352043151855,True
8212985.java,True,1.4665307998657227,True
12206255.java,True,2.41823673248291,True
18133461.java,True,1.4681410789489746,True
22239198.java,True,1.0170090198516846,True
4411141.java,True,1.666773796081543,True
5048220.java,True,1.4663431644439697,True
10445819.java,True,1.1661107540130615,True
8693826.java,True,1.5667564868927002,True
14052436.java,True,1.4662256240844727,True
2946610.java,True,1.3162891864776611,True
792644.java,True,2.3680217266082764,True
23677124.java,True,1.0655884742736816,True
437883.java,True,2.017390012741089,True
10195648.java,True,1.9692316055297852,True
17001260.java,True,1.467923641204834,True
3298294.java,True,1.766932487487793,True
14667831.java,True,2.2679836750030518,True
15287811.java,True,0.7651791572570801,True
19812870.java,True,1.21596097946167,True
1613935.java,True,1.316511631011963,True
7093300.java,True,1.21602201461792,True
22717685.java,True,1.6665911674499512,True
16872163.java,True,1.115760087966919,True
4208869.java,True,1.2660596370697021,True
2238217.java,True,1.4166436195373535,True
3493863.java,True,1.416396141052246,True
5084569.java,True,2.971559524536133,True
17275141.java,True,2.217811346054077,True
15262410.java,True,2.2179884910583496,True
9135964.java,True,1.0156593322753906,True
17194629.java,True,1.2159700393676758,True
8678081.java,True,1.2160708904266357,True
10067028.java,True,1.16579008102417,True
7143591.java,True,1.7167572975158691,True
20517803.java,True,1.2659530639648438,True
459745.java,True,1.8170356750488281,True
23071780.java,True,0.865490198135376,True
15405846.java,True,3.0215444564819336,True
19360796.java,True,1.4663276672363281,True
9689181.java,True,1.5666224956512451,True
16850375.java,True,0.9153821468353271,True
14134127.java,True,1.6670563220977783,True
11656406.java,True,1.5664808750152588,True
21979714.java,True,1.3161818981170654,True
21979462.java,True,1.2659578323364258,True
3318214.java,True,1.1658170223236084,True
11566433.java,True,1.265960931777954,True
6744825.java,True,1.8171827793121338,True
3296963.java,True,1.3162691593170166,True
7320804.java,True,1.2661943435668945,True
23191460.java,True,1.3163411617279053,True
5869954.java,True,1.3663711547851562,True
12687609.java,True,1.1659603118896484,True
5744493.java,True,1.4164068698883057,True
17727663.java,True,1.1658480167388916,True
8597004.java,True,1.5164978504180908,True
14713986.java,True,1.2660255432128906,True
8069594.java,True,1.0658094882965088,True
4599372.java,True,1.0657918453216553,True
17577733.java,True,1.2159602642059326,True
854475.java,True,1.8670642375946045,True
5951112.java,True,2.7699496746063232,True
13879984.java,True,1.2159664630889893,True
21925739.java,True,1.6166446208953857,True
7286004.java,True,1.4663505554199219,True
4599608.java,True,1.8172345161437988,True
11334468.java,True,1.5166711807250977,True
13163484.java,True,1.1170926094055176,True
6805931.java,True,1.2660541534423828,True
78410.java,True,1.7669291496276855,True
2090333.java,True,1.0156495571136475,True
7464995.java,True,1.0157029628753662,True
12413704.java,True,1.6166481971740723,True
9805906.java,True,1.165827751159668,True
978946.java,True,1.1156301498413086,True
5031964.java,True,1.215942144393921,True
1961734.java,True,1.16621732711792,True
8224584.java,True,1.1176960468292236,True
17530413.java,True,1.666839838027954,True
7713594.java,True,1.2660305500030518,True
20619644.java,True,2.5684518814086914,True
11219274.java,True,1.6676924228668213,True
341023.java,True,1.467864751815796,True
20601757.java,True,1.366178035736084,True
3011461.java,True,1.8671538829803467,True
17630906.java,True,0.9154758453369141,True
19753981.java,True,1.5665638446807861,True
4449697.java,True,1.2161219120025635,True
18253221.java,True,1.5164928436279297,True
7149321.java,True,1.1156294345855713,True
8174799.java,True,1.0156137943267822,True
23596949.java,True,1.0659534931182861,True
12927596.java,True,1.2161390781402588,True
3820224.java,True,1.4167954921722412,True
6853664.java,True,1.2159781455993652,True
14914613.java,True,1.7168848514556885,True
5795551.java,True,1.716834545135498,True
8437742.java,True,1.166243314743042,True
20684330.java,True,1.967545986175537,True
4960420.java,True,1.0656476020812988,True
10656323.java,True,1.1658449172973633,True
8523656.java,True,2.21811580657959,True
4591684.java,True,1.3163609504699707,True
13631832.java,True,1.6166744232177734,True
10547671.java,True,1.366128921508789,True
21618564.java,True,1.4163315296173096,True
665978.java,True,2.619147777557373,True
9398929.java,True,1.0658013820648193,True
11986407.java,True,1.2661876678466797,True
6963063.java,True,0.9655327796936035,True
9766481.java,True,1.318507194519043,True
1477955.java,True,1.6168384552001953,True
7704004.java,True,1.466381549835205,True
18797768.java,True,1.8172242641448975,True
12222321.java,True,1.0155208110809326,True
19813517.java,True,1.2159113883972168,True
10115630.java,True,2.518286943435669,True
4235407.java,True,1.7169792652130127,True
3609806.java,True,1.3161215782165527,True
8000624.java,True,1.0656321048736572,True
3959503.java,True,1.1659109592437744,True
22900234.java,True,1.2160911560058594,True
10131427.java,True,1.1659495830535889,True
7343430.java,True,1.716888666152954,True
373447.java,True,1.4666080474853516,True
19100902.java,True,0.9155082702636719,True
5483489.java,True,1.416980504989624,True
8515616.java,True,1.867152452468872,True
5414796.java,True,1.5667188167572021,True
4579205.java,True,1.16605544090271,True
19274388.java,True,1.4163308143615723,True
10178498.java,True,1.4162347316741943,True
15262411.java,True,1.4663279056549072,True
21291602.java,True,1.0156424045562744,True
21575639.java,True,1.1157360076904297,True
16470512.java,True,1.2159223556518555,True
9511759.java,True,1.4164164066314697,True
13368520.java,True,1.0155999660491943,True
18193745.java,True,0.9655218124389648,True
2479734.java,True,1.1163837909698486,True
20731776.java,True,1.065711259841919,True
10295000.java,True,1.4663753509521484,True
708766.java,True,2.3687744140625,True
19963744.java,True,1.2659800052642822,True
13247325.java,True,1.2158398628234863,True
4643706.java,True,1.817108154296875,True
35934.java,True,1.3662188053131104,True
22542859.java,True,1.3664019107818604,True
854534.java,True,1.8170175552368164,True
4773756.java,True,1.2158713340759277,True
2244282.java,True,1.1659765243530273,True
23390255.java,True,1.0156896114349365,True
9760847.java,True,1.4670491218566895,True
14341903.java,True,1.466338872909546,True
18903119.java,True,1.3164560794830322,True
3357695.java,True,1.4663739204406738,True
9075137.java,True,1.1658267974853516,True
14820646.java,True,1.2160625457763672,True
14469218.java,True,1.1658048629760742,True
19739421.java,True,2.2178866863250732,True
3932179.java,True,1.3161320686340332,True
17999564.java,True,1.4160819053649902,True
13874343.java,True,1.0155587196350098,True
300397.java,True,2.3680999279022217,True
23677148.java,True,1.0654950141906738,True
8258909.java,True,1.0658490657806396,True
22368135.java,True,1.1658868789672852,True
1906172.java,True,1.165848970413208,True
6541774.java,True,1.616802453994751,True
1180865.java,True,5.573769569396973,True
1214975.java,True,0.9655537605285645,True
726690.java,False,TIMEOUT,False
20282670.java,True,1.516608476638794,True
12417893.java,True,1.1158497333526611,True
2374764.java,True,1.4664576053619385,True
8297826.java,True,1.7669200897216797,True
1048705.java,True,1.316087007522583,True
19602724.java,True,1.2166709899902344,True
22631236.java,True,0.9155478477478027,True
16948799.java,True,0.9656546115875244,True
14863753.java,True,1.6676442623138428,True
1158840.java,True,1.266035795211792,True
22689223.java,True,1.37111234664917,True
13733916.java,True,1.2159662246704102,True
1179431.java,True,1.2661046981811523,True
841724.java,True,2.3680379390716553,True
1347808.java,True,1.81705641746521,True
9096316.java,True,2.01737117767334,True
23400223.java,True,2.568218946456909,True
15768167.java,True,1.016495943069458,True
18358467.java,True,1.6187992095947266,True
5127007.java,True,0.6651313304901123,True
6357972.java,True,1.1672115325927734,True
19861528.java,True,1.7669360637664795,True
19416287.java,True,1.2158374786376953,True
3975166.java,True,1.2660300731658936,True
